,asteroid,a,b,c,var
3148,DES=+2001289.csv,1.0072721153275843e-05,-1.3908110575605046,308.3438905534407,y
3149,DES=+2001289.csv,0.0024340864114820687,-1.0014810344189178,-340.2493150381182,x
3150,DES=+2001291.csv,0.00019744236458621683,0.07431391268314982,-76.46959270305463,z
3151,DES=+2001291.csv,-5.153711789751547e-05,-1.2682625207972236,321.2601986304074,y
3152,DES=+2001291.csv,0.0020278958998252027,-0.9555282626094498,-370.87038556973715,x
3153,DES=+2001294.csv,0.0006163680672804251,-0.23642799860589997,-26.649278700369564,z
3154,DES=+2001294.csv,0.0009749983016980046,1.2938107389218456,-399.2297260291845,y
3155,DES=+2001294.csv,-0.003918068011182329,1.7572290268562105,115.04914023679919,x
3156,DES=+2001295.csv,-7.346884241131992e-05,0.06451198448601023,14.015992140925913,z
3157,DES=+2001295.csv,0.0015092179826631132,-1.2066361974361512,-321.0064219428065,y
3158,DES=+2001295.csv,0.000370360913841777,0.9461874424329343,-426.24489237440054,x
3159,DES=+2001296.csv,-8.131889630264768e-05,0.12465511499603758,-7.686742901291596,z
3160,DES=+2001296.csv,0.0028114563632941057,-1.5711302268632055,-190.92089058632664,y
3161,DES=+2001296.csv,0.001065375012668679,0.9098359941466518,-323.4330555832935,x
3162,DES=+2001297.csv,0.0001464836109170046,0.11649757090998987,-70.60514210878019,z
3163,DES=+2001297.csv,0.002069039947264906,-0.9679163135610659,-366.7866522796658,y
3164,DES=+2001297.csv,8.181526234385395e-06,1.298799793310511,-315.853145150527,x
3165,DES=+2001298.csv,-0.00025653700103435016,0.1129481083524113,25.831516577344626,z
3166,DES=+2001298.csv,-0.0017882868709456008,2.113346020351736,-140.50368932581293,y
3167,DES=+2001298.csv,-0.0020407648349295656,0.12739050194728538,392.5952528969187,x
3168,DES=+2001300.csv,-0.0004505608907945046,0.21750708425146684,42.70964765425637,z
3169,DES=+2001300.csv,-0.000608397979943609,-1.154177700427598,362.4702019556747,y
3170,DES=+2001300.csv,0.002626620502270448,-1.4396046723339735,-212.92770312730434,x
3171,DES=+2001301.csv,-0.0011913138701201795,0.8570266464509495,128.46216655184872,z
3172,DES=+2001301.csv,0.0014786613392188685,-1.4765774067836426,-78.50287788538483,y
3173,DES=+2001301.csv,0.0011432291589112316,0.4255344439935777,-368.18540825208714,x
3174,DES=+2001302.csv,-5.5820880530507026e-05,-0.007802289015215111,21.446099367865525,z
3175,DES=+2001302.csv,0.001295245797614046,-1.5984722851183577,-67.54337922234517,y
3176,DES=+2001302.csv,0.0012245312231462285,0.17940026089862496,-472.53312926478947,x
3177,DES=+2001303.csv,0.0005211267494766498,-0.500748836502813,-59.409507872967964,z
3178,DES=+2001303.csv,0.001238781551766867,0.15727080366462476,-489.1891676924469,y
3179,DES=+2001303.csv,-0.0011470978178781631,1.5313285554007565,20.074603405421744,x
3180,DES=+2001304.csv,0.0005560518606874831,-0.19491714492348355,-146.90392772123002,z
3181,DES=+2001304.csv,-0.0004499281940526259,1.4742480598499619,-216.59495908623276,y
3182,DES=+2001304.csv,-0.0016368313242209075,0.6341613822275343,420.3499717419394,x
3183,DES=+2001305.csv,-6.684233202353229e-05,0.0672825397490533,0.9782621336578539,z
3184,DES=+2001305.csv,-0.0021432615641702817,0.46968145284930674,442.6731743419964,y
3185,DES=+2001305.csv,0.0007624973080107546,-1.623784583277195,197.5056920616161,x
3186,DES=+2001306.csv,3.330667337133823e-05,-0.3877078735750036,87.95234501727319,z
3187,DES=+2001306.csv,-0.002401687992177595,1.1263430405556043,300.84265437694893,y
3188,DES=+2001306.csv,0.000319313528528542,-1.551636889308408,307.0591200739974,x
3189,DES=+2001308.csv,-0.00024275479058008943,0.11192970696231602,29.428911205057112,z
3190,DES=+2001308.csv,-0.002465663332653241,1.274566335077769,267.709662353978,y
3191,DES=+2001308.csv,-0.0003047335215340591,-1.2687747251929238,356.5735781040597,x
3192,DES=+2001309.csv,-0.00029491773750683485,0.12267390368039219,84.90760318953531,z
3193,DES=+2001309.csv,0.0014013155046281528,-0.04878795287613783,-545.9995031410765,y
3194,DES=+2001309.csv,-0.000826923680328645,1.4235320634169721,-50.11321037596984,x
3195,DES=+2001312.csv,0.0006734767229248981,-0.7605404922064487,69.88438599953585,z
3196,DES=+2001312.csv,0.0008160226180676265,1.0996614313165247,-448.3555253700566,y
3197,DES=+2001312.csv,-0.002844691085223601,1.5415355095192542,145.7894897287416,x
3198,DES=+2001315.csv,0.0002201104270072667,-0.15503698427429843,-33.47118363258283,z
3199,DES=+2001315.csv,-0.0014517850267261963,-0.1078543454774642,522.3226700247209,y
3200,DES=+2001315.csv,0.0011704055857443474,-1.566506813451224,19.83571007856843,x
3201,DES=+2001319.csv,-3.8875428137615865e-05,-0.03432066811815832,22.402381280202583,z
3202,DES=+2001319.csv,-0.001296405148677547,1.327343427834282,158.44225559098058,y
3203,DES=+2001319.csv,-0.0011304794062190918,-0.40312753616297176,511.5525895532799,x
3204,DES=+2001320.csv,-0.0003094829119994561,0.4564513182566767,13.353161846787557,z
3205,DES=+2001320.csv,-0.0015467656885127653,0.34637735357796845,526.8701821776808,y
3206,DES=+2001320.csv,0.00040435461964502865,-1.2158582227348917,129.76324498295315,x
3207,DES=+2001321.csv,0.00032144917040971023,-0.244056194155415,-21.470045012902293,z
3208,DES=+2001321.csv,0.0005600467089805772,-1.5200752336597128,227.1383747029607,y
3209,DES=+2001321.csv,0.0022515321599122797,-0.48410012557866644,-446.63810867668536,x
3210,DES=+2001323.csv,0.00038271601483973975,0.0387377894970081,-174.6194665852678,z
3211,DES=+2001323.csv,6.912340563634818e-05,1.1019342816543416,-320.3118788069092,y
3212,DES=+2001323.csv,-0.0014987652626849957,0.8975124263092794,410.5244814797768,x
3213,DES=+2001326.csv,-0.00012889741876821514,-0.34770183190275566,97.96891573705574,z
3214,DES=+2001326.csv,0.002846763623065503,-0.7768120590263354,-369.03903099754024,y
3215,DES=+2001326.csv,-0.00013850260344239196,1.4038239758008986,-272.02198046298327,x
3216,DES=+2001327.csv,0.0003509621863101744,-0.19218361344652213,-8.77582532621417,z
3217,DES=+2001327.csv,0.0027372917683854414,-0.04455296236307715,-380.7791183253361,y
3218,DES=+2001327.csv,-0.00234937302792404,2.1899984668545516,-135.27416717275722,x
3219,DES=+2001328.csv,0.0001807453890239013,-0.13720839443302407,-26.578154659583202,z
3220,DES=+2001328.csv,-0.0014069553712730688,0.16700473485727058,462.5796189864947,y
3221,DES=+2001328.csv,0.0011150682449245566,-1.7963475236645559,105.39557270965892,x
3222,DES=+2001330.csv,-0.0002014641412911383,0.48116530376717687,-73.03235633445472,z
3223,DES=+2001330.csv,-0.00015915626731735624,-1.3048066346843454,373.88804667920954,y
3224,DES=+2001330.csv,0.002377553031417885,-1.2939877171632055,-261.3135521029961,x
3225,DES=+2001331.csv,7.419320794575293e-05,-0.11324936232220537,13.453723683304359,z
3226,DES=+2001331.csv,0.0015216645490668669,0.5476132400444476,-417.73352119136877,y
3227,DES=+2001331.csv,-0.00255605949209138,2.128747954480454,-34.89125403982661,x
3228,DES=+2001332.csv,-2.1038393701136722e-05,-0.04102531265408004,17.234332058985967,z
3229,DES=+2001332.csv,-4.702425395741727e-05,-1.2147696864995203,312.5207542067725,y
3230,DES=+2001332.csv,0.0018192751770037439,-0.9198025958243541,-399.9359055701052,x
3231,DES=+2001334.csv,-1.334376016590458e-05,-0.2878252328077065,66.19981418457638,z
3232,DES=+2001334.csv,0.002059014541400486,-0.01922793419876951,-398.0084049965626,y
3233,DES=+2001334.csv,-0.0018719834593587498,1.9862452075877093,-73.05000859511784,x
3234,DES=+2001336.csv,-9.873048252393856e-05,0.09219964201320476,3.5327315859820376,z
3235,DES=+2001336.csv,-0.0012892141519370614,-0.5815675940899417,438.7307265408282,y
3236,DES=+2001336.csv,0.001956901781022161,-1.5880071766884745,-122.73360222050208,x
3237,DES=+2001337.csv,0.0005349805869440648,-0.633972647232372,45.176955403558395,z
3238,DES=+2001337.csv,-0.0007424663988933045,1.7606678106303906,-259.6828882183849,y
3239,DES=+2001337.csv,-0.0028411276961050817,0.8724779865987559,319.0077193371259,x
3240,DES=+2001339.csv,0.00033542938957005757,-0.24074468455729517,-25.688326907654826,z
3241,DES=+2001339.csv,6.108294253914792e-05,-1.4279940180415154,320.2956616912015,y
3242,DES=+2001339.csv,0.002329387375864117,-1.1326451346643498,-305.13773046739226,x
3243,DES=+2001340.csv,1.887520866768139e-05,-0.010987202191916708,-1.5331029897162987,z
3244,DES=+2001340.csv,0.002460258232932267,-1.787542264782915,-111.48794904702739,y
3245,DES=+2001340.csv,0.0007044971547103167,1.0223909267840008,-414.5539878883454,x
3246,DES=+2001341.csv,-0.0006090174907008516,0.3685585979685836,31.773542909120827,z
3247,DES=+2001341.csv,-0.0003459395015079581,-1.3426777785656765,346.8138078970076,y
3248,DES=+2001341.csv,0.0028594214221103194,-1.2314088846251976,-254.96472266674792,x
3249,DES=+2001343.csv,-9.336707890478065e-05,0.17760542554883102,-15.422304238570781,z
3250,DES=+2001343.csv,-0.0023968936637788767,1.6754945433767683,133.79902975641474,y
3251,DES=+2001343.csv,-0.0013862701384321028,-0.6392217556907106,372.8596685462169,x
3252,DES=+2001345.csv,-5.8952337648439895e-05,-0.1543043782523842,105.67896150246668,z
3253,DES=+2001345.csv,0.0008568139451103367,-0.0911342278502819,-683.2011315086804,y
3254,DES=+2001345.csv,-0.0005056740743325583,1.236917269972134,-29.122723936045677,x
3255,DES=+2001347.csv,0.0002951874795532474,0.14454934262138996,-76.29092838246397,z
3256,DES=+2001347.csv,0.001077966187149352,-1.7734752996866585,145.64670210023948,y
3257,DES=+2001347.csv,0.0027637911135086784,-0.6088812618916003,-352.6307066657222,x
3258,DES=+2001349.csv,-0.0003086186388220367,0.1005928587796268,79.62672076798843,z
3259,DES=+2001349.csv,-0.0014587874104401836,1.49262456289618,138.64311356240887,y
3260,DES=+2001349.csv,-0.0010745294966675893,-0.42600760235426666,459.53754480910214,x
3261,DES=+2001350.csv,-5.1353211200984796e-05,0.08590581086400727,-5.934364778143494,z
3262,DES=+2001350.csv,-0.0005696198481622159,-1.037317644674467,364.81925132125923,y
3263,DES=+2001350.csv,0.002220534055357555,-1.3660628096214487,-251.64639260652882,x
3264,DES=+2001351.csv,-0.00029186967498876545,0.02517358612361725,76.16806842778402,z
3265,DES=+2001351.csv,-0.0014645780563726902,-0.16493235221128916,456.5096599580829,y
3266,DES=+2001351.csv,0.0015421560638224725,-1.8101517201229431,25.559975948660863,x
3267,DES=+2001353.csv,-0.0002869734661058694,0.29446801044940046,-7.7079105972520265,z
3268,DES=+2001353.csv,0.002494056937296727,-1.4349760465459565,-206.53617947892573,y
3269,DES=+2001353.csv,0.0006257237648696901,1.1330272888796067,-415.15120847007483,x
3270,DES=+2001354.csv,-0.00011157923132408491,0.15749054931887768,5.755231654792955,z
3271,DES=+2001354.csv,-0.0015264816965556473,1.3019940359877842,286.272360074868,y
3272,DES=+2001354.csv,-0.0005577556401125426,-0.762280031606467,405.9461437940436,x
3273,DES=+2001356.csv,-0.0002673185475128941,0.06823356755634126,61.89899540943494,z
3274,DES=+2001356.csv,2.2147984826692557e-05,-1.3360110979062316,322.6676523312289,y
3275,DES=+2001356.csv,0.002042497113272486,-1.002020832602859,-354.6221839204084,x
3276,DES=+2001357.csv,0.0005737229019683158,-0.11293884590485234,-90.37810553592698,z
3277,DES=+2001357.csv,-0.0012091153897632462,2.025666670455828,-263.6718806512107,y
3278,DES=+2001357.csv,-0.0024400218759265866,0.6691874182832337,336.9823924048112,x
3279,DES=+2001358.csv,-0.0001012489559146947,0.04614854965543548,11.043181671678509,z
3280,DES=+2001358.csv,-0.0025999174567936096,0.6791660099548862,371.5168812692695,y
3281,DES=+2001358.csv,0.0006837196599439971,-1.5698848454181065,144.20247108370626,x
3282,DES=+2001359.csv,-0.00038552927106890204,0.1525405555031958,76.48279450142194,z
3283,DES=+2001359.csv,-0.00046681983581019145,-1.042038018010771,394.9509216971198,y
3284,DES=+2001359.csv,0.00195838985928006,-1.3593500049901164,-244.57071554930883,x
3285,DES=+2001360.csv,0.0014313255369813184,-0.20158333173806608,-111.73690817366466,z
3286,DES=+2001360.csv,0.004198672855222092,-1.5891195059653904,-138.87373808918997,y
3287,DES=+2001360.csv,-0.0006170070107863084,1.947309896413112,-304.0604398574429,x
3288,DES=+2001361.csv,-0.0007855712611304174,0.4644059878378844,95.63264985218595,z
3289,DES=+2001361.csv,0.001777409036315502,-1.4134422483089963,-123.38500191858743,y
3290,DES=+2001361.csv,0.001072830065714874,0.7354885805847042,-481.9849066300214,x
3291,DES=+2001362.csv,-0.00046172335922032117,-0.24372986368257663,243.52682160597888,z
3292,DES=+2001362.csv,0.0017094749694628682,-0.6880318237412099,-440.16379851424597,y
3293,DES=+2001362.csv,0.00015963715257727052,1.0568433772882608,-366.5595180302922,x
3294,DES=+2001364.csv,-0.00029474046462512395,0.32068511537471556,9.315928332398624,z
3295,DES=+2001364.csv,-0.001922399903643266,0.4466063652382793,453.08780083762076,y
3296,DES=+2001364.csv,0.0006844543456802369,-1.5356291023063056,166.93441770526562,x
3297,DES=+2001366.csv,0.0004915494900368157,-0.2930502580779108,-17.022175994746743,z
3298,DES=+2001366.csv,0.00313090075756456,-1.172381156626347,-266.836200075534,y
3299,DES=+2001366.csv,-0.00022624902700086965,1.6501119317150985,-337.9452213174064,x
3300,DES=+2001369.csv,6.92530526248132e-05,0.2690521189541952,-95.93635747130573,z
3301,DES=+2001369.csv,-0.00023109920554078005,-1.0792308319424788,367.9094394589794,y
3302,DES=+2001369.csv,0.0017644524529217094,-0.8361008859868655,-418.0307503101145,x
3303,DES=+2001371.csv,-6.092537431430953e-05,-0.3576572254309292,106.68109837109294,z
3304,DES=+2001371.csv,-6.545667984303449e-06,1.341579871026353,-336.207833283331,y
3305,DES=+2001371.csv,-0.002209318915807735,1.2777832613952698,276.67897308068467,x
3306,DES=+2001372.csv,0.0003501478379731654,0.21997787959325626,-124.52914310836353,z
3307,DES=+2001372.csv,0.002187184857873236,-0.13805806512020488,-447.41215501897415,y
3308,DES=+2001372.csv,-0.0012437493176718653,1.617876537570929,-82.00208626597306,x
3309,DES=+2001378.csv,0.00026602149542600823,-0.09967672445318854,-11.560767288520955,z
3310,DES=+2001378.csv,0.003023942128946522,0.003858976277801296,-311.27726480217177,y
3311,DES=+2001378.csv,-0.0029593645200956856,2.2986156075636073,-59.62052447826291,x
3312,DES=+2001380.csv,0.0002891316003007487,0.01621226130407951,-80.28235311397626,z
3313,DES=+2001380.csv,0.0015498647177955677,0.09788293083089662,-432.9816448188683,y
3314,DES=+2001380.csv,-0.001599786764874329,1.877828297978298,-40.405868799805724,x
3315,DES=+2001383.csv,-1.92760217208824e-06,5.6841823069652324e-05,0.358209644210018,z
3316,DES=+2001383.csv,0.0018252819878058712,0.4178189726286161,-462.99048713065656,y
3317,DES=+2001383.csv,-0.002358076210189677,1.9956642141043617,-53.12262656893843,x
3318,DES=+2001384.csv,-0.0003549627616314508,-0.06666389618937874,96.4134127484653,z
3319,DES=+2001384.csv,0.002242911859144916,-0.3869741197349186,-442.88659251684584,y
3320,DES=+2001384.csv,-0.0006848840696732233,1.4741260655998591,-143.88681820741968,x
3321,DES=+2001388.csv,-7.348464125019977e-05,0.29839406118652767,-49.950456298057446,z
3322,DES=+2001388.csv,-0.0019994338659117,1.6333623997068323,144.98298391743322,y
3323,DES=+2001388.csv,-0.0009654123345413533,-0.6891184441366266,412.87661352661365,x
3324,DES=+2001390.csv,0.00032561629279461655,0.20468820220512018,-174.48711651167616,z
3325,DES=+2001390.csv,-8.648207650674422e-06,1.2747912959802108,-367.2012263622799,y
3326,DES=+2001390.csv,-0.001830849290331598,1.111996840559433,325.60733267458914,x
3327,DES=+2001392.csv,6.359916591718724e-05,-0.30484517013341117,42.48414176518546,z
3328,DES=+2001392.csv,0.00022563985035803854,-1.3770394269401984,205.19949624097956,y
3329,DES=+2001392.csv,0.0024323679595046337,-0.9840049631951056,-344.86092164904176,x
3330,DES=+2001397.csv,3.130712790430553e-05,0.05915137391942457,-18.91549921165752,z
3331,DES=+2001397.csv,-0.002013295432067082,1.558640288086684,197.19840077414258,y
3332,DES=+2001397.csv,-0.0009653512067324872,-0.6433244713612568,359.0083438829877,x
3333,DES=+2001398.csv,-0.0004241830961627918,0.07505385900897149,82.14719672282247,z
3334,DES=+2001398.csv,-0.002102961800788935,1.8982502499412057,29.50787785590986,y
3335,DES=+2001398.csv,-0.0011921078993411232,-0.5768222204997756,426.1146662917608,x
3336,DES=+2001403.csv,-1.0489227420862335e-05,-0.3132261006453063,66.70839999728186,z
3337,DES=+2001403.csv,0.0019302777539629279,0.8708935414341223,-380.6016152046516,y
3338,DES=+2001403.csv,-0.0044584589664096175,2.4492417571213148,-55.4863435838051,x
3339,DES=+2001404.csv,-0.0002811850516712482,0.3399808060521644,117.00157948810185,z
3340,DES=+2001404.csv,-0.0007566973471537947,1.432583875490122,32.756328143306426,y
3341,DES=+2001404.csv,-0.0004186945878026561,-0.5084962267016242,727.2422105166904,x
3342,DES=+2001406.csv,-0.0006938274628251902,0.1779375249891526,66.52659533925205,z
3343,DES=+2001406.csv,-0.0033180252494600278,1.5978252801542854,169.8750666317669,y
3344,DES=+2001406.csv,-0.0003940290471550722,-1.3964524762720438,335.1274011298391,x
3345,DES=+2001407.csv,0.00010435896198235748,0.0767091023637152,-46.42821565730078,z
3346,DES=+2001407.csv,0.001779491473927155,-1.1349993121561937,-253.33780793190792,y
3347,DES=+2001407.csv,0.0010492831810169556,0.7389406976630606,-459.8675937717751,x
3348,DES=+2001408.csv,-1.9626874669536897e-05,0.1938901065055338,-41.88922408332482,z
3349,DES=+2001408.csv,0.000832383245416101,-1.549236100515018,112.36884191901792,y
3350,DES=+2001408.csv,0.0016973321560087146,-0.29108292729309415,-486.18409456823696,x
3351,DES=+2001409.csv,-0.0001969596616429863,0.20520437411178302,-2.2811541486339735,z
3352,DES=+2001409.csv,0.0015982884676166733,-1.7508935248783069,35.62203691120165,y
3353,DES=+2001409.csv,0.0021573615280577885,-0.0002318958586016162,-424.05009331342376,x
3354,DES=+2001410.csv,0.00048138021195584605,-0.23433523847297127,-45.99407111446938,z
3355,DES=+2001410.csv,-0.002620504000848187,1.4978767881381827,198.68985921411434,y
3356,DES=+2001410.csv,-0.00027176371052590374,-1.3325606346820948,366.73574908292875,x
3357,DES=+2001411.csv,0.00010168298473817403,-0.233196375067121,28.38631281283037,z
3358,DES=+2001411.csv,-0.0018928174503720114,0.19337661423775374,438.0165172637698,y
3359,DES=+2001411.csv,0.0012559841179548615,-1.7608633620997718,89.64161282330606,x
3360,DES=+2001416.csv,-0.00048186072909901296,0.25454723361721004,37.77542859046795,z
3361,DES=+2001416.csv,-0.002676408870318604,1.5939856915048127,167.58421151048512,y
3362,DES=+2001416.csv,-0.0004803996338217731,-1.2391092714305865,387.83101736384435,x
3363,DES=+2001420.csv,-0.0001350777561839189,0.1205735932701941,-3.027662001518949,z
3364,DES=+2001420.csv,0.0025562750683931464,-0.1179111369547898,-397.4458053355244,y
3365,DES=+2001420.csv,-0.0018536371573734112,1.9846277057780624,-110.8831622249706,x
3366,DES=+2001421.csv,3.0933663311508595e-05,0.20414088301504596,-60.545048224615925,z
3367,DES=+2001421.csv,-0.0011898462939712307,1.5886730638983573,-17.931840436838534,y
3368,DES=+2001421.csv,-0.001538687798975016,-0.026351974818489218,495.16990067860246,x
3369,DES=+2001424.csv,-0.00027677271506962515,0.25840155470128756,20.351968510872094,z
3370,DES=+2001424.csv,-0.0019123114080335764,0.7484391548147667,404.72544182413446,y
3371,DES=+2001424.csv,0.00045880399944468693,-1.5323266488148166,247.40004141430808,x
3372,DES=+2001427.csv,-0.0002539431729746882,0.2329026037729185,26.415717776700006,z
3373,DES=+2001427.csv,-0.0014995592876073836,-0.13198438914369778,465.55063157347206,y
3374,DES=+2001427.csv,0.0012765432099698516,-1.4694675186749624,-71.5457993722473,x
3375,DES=+2001428.csv,0.0008888354538783459,-0.6101613976361436,-2.3982306636805113,z
3376,DES=+2001428.csv,0.0002924823608295784,1.465136991455023,-361.9707533257746,y
3377,DES=+2001428.csv,-0.0033146974218082785,1.4630121888990295,185.39666780167892,x
3378,DES=+2001434.csv,-0.0003343355754232325,0.31685458737375083,6.811409655558326,z
3379,DES=+2001434.csv,0.0008681825723699074,-1.6566736996557834,185.4775890558576,y
3380,DES=+2001434.csv,0.0021462834536191576,-0.40619855967519636,-440.47956557626776,x
3381,DES=+2001436.csv,0.000431551095361711,-0.32661903437539935,-54.26300079922404,z
3382,DES=+2001436.csv,-0.0010145932663712584,-0.6235769689196368,485.8959003994752,y
3383,DES=+2001436.csv,0.0016065801734691213,-1.4382548044639138,-144.92107607187734,x
3384,DES=+2001437.csv,-0.0002630222876718443,0.08720772213900767,251.8619343901475,z
3385,DES=+2001437.csv,-0.0008081270548634717,1.1584103513482824,291.6918533193583,y
3386,DES=+2001437.csv,-0.00017518771194021892,-0.8583083377421515,663.6741530109025,x
3387,DES=+2001438.csv,-6.667660421767971e-05,0.05876299082455815,0.5378332981138502,z
3388,DES=+2001438.csv,0.002322661681982155,-0.4629039713064971,-457.8502454690382,y
3389,DES=+2001438.csv,-0.0007794130438920632,1.655922592115031,-262.4000237543615,x
3390,DES=+2001439.csv,8.128429652106549e-05,-0.07598346110855332,-30.684449040386248,z
3391,DES=+2001439.csv,0.0009964239632722321,-0.27079320891487757,-613.6444459169372,y
3392,DES=+2001439.csv,-0.0005108998998445182,1.3859582229877143,-133.69633576990006,x
3393,DES=+2001444.csv,-0.00027338866410048023,-0.18308002033015608,150.91650203313287,z
3394,DES=+2001444.csv,-0.0016811268703679938,0.8001894789315992,431.5023573180667,y
3395,DES=+2001444.csv,8.728800663703373e-05,-1.2138182648050626,279.7348972744599,x
3396,DES=+2001445.csv,-6.256565658887757e-05,0.04561006003405466,13.64760034116938,z
3397,DES=+2001445.csv,-0.0004296658009998901,-0.9006890230198141,393.924835707059,y
3398,DES=+2001445.csv,0.0015659186235736993,-1.149710364268931,-339.63982336945696,x
3399,DES=+2001448.csv,3.394496157879365e-06,0.16652804188083128,-29.797612470686534,z
3400,DES=+2001448.csv,-0.00304038980924326,1.9985685091358316,-29.356139681493868,y
3401,DES=+2001448.csv,-0.0030669919773743354,-0.31742597009569534,382.9251947636691,x
3402,DES=+2001452.csv,4.55326473772089e-05,-0.3679830961086453,74.28939547320951,z
3403,DES=+2001452.csv,0.0010229313790241672,-1.832084082328967,175.70502379350953,y
3404,DES=+2001452.csv,0.0021046788066603882,-0.6807218612879535,-355.2675066688354,x
3405,DES=+2001456.csv,0.0002972121062406447,-0.041310300989389245,-102.20646076062158,z
3406,DES=+2001456.csv,0.0009592287929658383,-1.3923705715039412,15.21146551296206,y
3407,DES=+2001456.csv,0.0013992022551363973,0.11834875323141655,-567.1450481194893,x
3408,DES=+2001459.csv,0.000198360921879344,0.35484370452780883,-121.06319040759664,z
3409,DES=+2001459.csv,-0.0016371771482648642,2.22570675135194,-268.87679761889785,y
3410,DES=+2001459.csv,-0.002815720954098604,0.7490321107837006,295.265850347513,x
3411,DES=+2001461.csv,-0.0004260781720083387,0.4717628131256358,-1.4593703005901517,z
3412,DES=+2001461.csv,-0.0010448528866571754,-0.6611895743499441,447.63183631627066,y
3413,DES=+2001461.csv,0.0018929490629401155,-1.606038497968472,-115.21181887301995,x
3414,DES=+2001462.csv,-3.3905658775147926e-05,0.0191048329454327,5.397355565296279,z
3415,DES=+2001462.csv,-0.0019654414344224772,0.5404256467626978,461.4816051573002,y
3416,DES=+2001462.csv,0.0005132853109392594,-1.5092100233471102,238.21131201555647,x
3417,DES=+2001463.csv,-6.0055115413811314e-05,-0.13199592408857858,47.432055170374824,z
3418,DES=+2001463.csv,-0.00144919077135752,-0.11312745810418252,412.7896169530253,y
3419,DES=+2001463.csv,0.0016517262668535068,-1.917500350072195,16.790199664722987,x
3420,DES=+2001464.csv,-0.0003395537926382863,-0.03095596378800878,87.96928656858982,z
3421,DES=+2001464.csv,0.001626415115200125,-1.8544932959080365,45.20360582459866,y
3422,DES=+2001464.csv,0.0017423779291355782,0.058883567825022146,-428.21112206213627,x
3423,DES=+2001466.csv,0.0004628901694996421,0.15574821839513198,-89.04681740630713,z
3424,DES=+2001466.csv,-0.0030202988236243318,0.08791303145206801,388.134731811575,y
3425,DES=+2001466.csv,0.0018036378465322547,-1.7809840504020336,70.1283623607787,x
3426,DES=+2001467.csv,0.0005859967235814248,-0.5138540471567812,-67.47086416065027,z
3427,DES=+2001467.csv,0.0007308628616724023,-1.443968757122039,154.16435156619502,y
3428,DES=+2001467.csv,0.0015246859024831759,-0.10729367382314194,-540.7258662749704,x
3429,DES=+2001469.csv,-0.0003687743570002916,-0.05472278697874246,114.06625014985487,z
3430,DES=+2001469.csv,0.0012747057957078758,0.501579050418896,-474.48902405477537,y
3431,DES=+2001469.csv,-0.0017982353489222694,1.6518752188641854,63.51025796937211,x
3432,DES=+2001470.csv,0.000124255176433907,-0.05208668954219123,-20.490019426515424,z
3433,DES=+2001470.csv,0.0022115633453805832,-0.9412633135510611,-361.0592800283596,y
3434,DES=+2001470.csv,-0.00020682531956928152,1.4839402839572946,-328.90777452337414,x
3435,DES=+2001471.csv,0.0005472826497880829,-0.2931719628388144,-67.62363452436725,z
3436,DES=+2001471.csv,0.0015043338250413669,-1.637354520536363,-18.29249573954117,y
3437,DES=+2001471.csv,0.0017446530795579736,0.13686000484990593,-431.7026733606836,x
3438,DES=+2001477.csv,-0.000939512912783733,0.4982212378405365,25.300755614878437,z
3439,DES=+2001477.csv,-0.0024429653519557927,2.334376186453128,-215.36628508314175,y
3440,DES=+2001477.csv,-0.0022865920406474503,-0.07423925523489629,410.10629297207544,x
3441,DES=+2001481.csv,-0.0001232189619165726,0.10330251773146748,6.952180159836257,z
3442,DES=+2001481.csv,-0.0018751959537771598,1.735571739904819,67.68634924150335,y
3443,DES=+2001481.csv,-0.001312442192757182,-0.4698567127809149,443.05693931169105,x
3444,DES=+2001484.csv,0.0004618727191534713,0.042983719832581604,-141.86040766366497,z
3445,DES=+2001484.csv,-0.0007875078193386712,1.4347378839679699,-69.65493588128368,y
3446,DES=+2001484.csv,-0.001784920370070413,0.2907575963768244,456.3876210277663,x
3447,DES=+2001487.csv,7.091756142287016e-05,-0.015613474317270988,-21.499964189508095,z
3448,DES=+2001487.csv,-0.0008603192950082356,1.5154048774448199,-75.85292433291245,y
3449,DES=+2001487.csv,-0.0015428408359061032,0.16769746482827638,513.5309744140776,x
3450,DES=+2001488.csv,0.00035142805742069356,-0.20252736734397808,-63.17910490955701,z
3451,DES=+2001488.csv,0.0018652086598088674,-1.190391013646192,-308.0646645312999,y
3452,DES=+2001488.csv,0.00032356099435899366,1.079368794551831,-357.72393903598163,x
3453,DES=+2001489.csv,5.046315241610517e-05,-0.06014833678840322,-3.731966855614668,z
3454,DES=+2001489.csv,-0.0005879130600666977,1.4207508270696034,-147.8043233817798,y
3455,DES=+2001489.csv,-0.0015668534928793734,0.31239882367694155,529.6679555377528,x
3456,DES=+2001491.csv,-0.0001201199211015453,0.09566274433820426,9.35302522303958,z
3457,DES=+2001491.csv,-0.0005509663917946384,1.5483254046376365,-265.46040125870354,y
3458,DES=+2001491.csv,-0.0020229967040755257,0.5317002495074188,462.91592070647846,x
3459,DES=+2001493.csv,-0.0001563839028426765,0.1147866873122737,-4.657434950252103,z
3460,DES=+2001493.csv,-0.001397851856397514,2.2047366684621874,-232.83319708437386,y
3461,DES=+2001493.csv,-0.004585296697607808,1.2507612934477483,206.97063895923347,x
3462,DES=+2001498.csv,-0.0003856104233090942,-0.06593781664954483,81.24968045543544,z
