,asteroid,X,Y,Z
20083,DES=+2000555.csv,495131575.9814627,-196194828.7975335,-11339031.05120936
20084,DES=+2000555.csv,495462510.9129466,-194958145.0092774,-11387913.25668992
20085,DES=+2000555.csv,495790207.219744,-193720177.0501198,-11436721.00356403
20086,DES=+2000555.csv,496114660.1095691,-192480931.9813995,-11485453.9087172
20087,DES=+2000555.csv,496435864.7959055,-191240416.8815528,-11534111.58861841
20088,DES=+2000555.csv,496753816.4980634,-189998638.8463314,-11582693.65933479
20089,DES=+2000555.csv,497068510.4412678,-188755604.9889966,-11631199.73654759
20090,DES=+2000555.csv,497379941.8567647,-187511322.4404888,-11679629.43556734
20091,DES=+2000555.csv,497688105.9819399,-186265798.3495741,-11727982.37134847
20092,DES=+2000555.csv,497992998.0604433,-185019039.8829657,-11776258.15850241
20093,DES=+2000555.csv,498294613.3423133,-183771054.2254259,-11824456.41130898
20094,DES=+2000555.csv,498592947.0840993,-182521848.5798494,-11872576.74372607
20095,DES=+2000555.csv,498887994.5489777,-181271430.167334,-11920618.76939746
20096,DES=+2000555.csv,499179751.0068614,-180019806.2272383,-11968582.10165939
20097,DES=+2000555.csv,499468211.734503,-178766984.0172322,-12016466.35354558
20098,DES=+2000555.csv,499753372.0155895,-177512970.8133417,-12064271.1377909
20099,DES=+2000555.csv,500035227.1408306,-176257773.9099885,-12111996.06683451
20100,DES=+2000555.csv,500313772.4080415,-175001400.6200278,-12159640.75282161
20101,DES=+2000555.csv,500589003.122219,-173743858.2747855,-12207204.80760503
20102,DES=+2000555.csv,500860914.5956131,-172485154.2240933,-12254687.84274605
20103,DES=+2000555.csv,501129502.147795,-171225295.8363257,-12302089.46951485
20104,DES=+2000555.csv,501394761.1057214,-169964290.4984367,-12349409.29889086
20105,DES=+2000555.csv,501656686.8037955,-168702145.6159977,-12396646.94156259
20106,DES=+2000555.csv,501915274.5839261,-167438868.6132366,-12443802.0079275
20107,DES=+2000555.csv,502170519.7955856,-166174466.9330782,-12490874.10809188
20108,DES=+2000555.csv,502422417.7958651,-164908948.0371856,-12537862.8518704
20109,DES=+2000555.csv,502670963.9495296,-163642319.4060033,-12584767.84878585
20110,DES=+2000555.csv,502916153.6290721,-162374588.5388009,-12631588.70806878
20111,DES=+2000555.csv,503157982.2147672,-161105762.9537186,-12678325.03865722
20112,DES=+2000555.csv,503396445.0947241,-159835850.1878135,-12724976.44919642
20113,DES=+2000555.csv,503631537.6649401,-158564857.7971065,-12771542.54803852
20114,DES=+2000555.csv,503863255.3293533,-157292793.3566312,-12818022.94324247
20115,DES=+2000555.csv,504091593.4998958,-156019664.4604824,-12864417.24257379
20116,DES=+2000555.csv,504316547.5965471,-154745478.7218663,-12910725.05350456
20117,DES=+2000555.csv,504538113.0473877,-153470243.7731513,-12956945.98321337
20118,DES=+2000555.csv,504756285.2886527,-152193967.2659193,-13003079.63858529
20119,DES=+2000555.csv,504971059.7647861,-150916656.8710171,-13049125.62621202
20120,DES=+2000555.csv,505182431.9284953,-149638320.2786101,-13095083.55239201
20121,DES=+2000555.csv,505390397.2408066,-148358965.1982344,-13140953.02313065
20122,DES=+2000555.csv,505594951.1711195,-147078599.3588509,-13186733.64414053
20123,DES=+2000555.csv,505796089.197263,-145797230.5088998,-13232425.02084176
20124,DES=+2000555.csv,505993806.8055522,-144514866.4163547,-13278026.75836231
20125,DES=+2000555.csv,506188099.4908441,-143231514.8687783,-13323538.46153849
20126,DES=+2000555.csv,506378962.7565957,-141947183.6733781,-13368959.73491538
20127,DES=+2000555.csv,506566392.1149204,-140661880.6570621,-13414290.18274745
20128,DES=+2000555.csv,506750383.0866469,-139375613.6664964,-13459529.40899906
20129,DES=+2000555.csv,506930931.2013773,-138088390.5681621,-13504677.01734529
20130,DES=+2000555.csv,507108031.997546,-136800219.2484137,-13549732.61117261
20131,DES=+2000555.csv,507281681.0224796,-135511107.6135372,-13594695.79357974
20132,DES=+2000555.csv,507451873.8324564,-134221063.5898104,-13639566.1673786
20133,DES=+2000555.csv,507618605.9927669,-132930095.1235624,-13684343.33509525
20134,DES=+2000555.csv,507781873.0777758,-131638210.1812355,-13729026.89897125
20135,DES=+2000555.csv,507941670.6709828,-130345416.7494471,-13773616.46096468
20136,DES=+2000555.csv,508097994.3650867,-129051722.8350533,-13818111.62275174
20137,DES=+2000555.csv,508250839.7620474,-127757136.4652133,-13862511.98572826
20138,DES=+2000555.csv,508400202.4731522,-126461665.6874559,-13906817.15101146
20139,DES=+2000555.csv,508546078.1190808,-125165318.569747,-13951026.71944213
20140,DES=+2000555.csv,508688462.3299732,-123868103.2005587,-13995140.29158672
20141,DES=+2000555.csv,508827350.7454993,-122570027.6889412,-14039157.46774005
20142,DES=+2000555.csv,508962739.0149304,-121271100.1645955,-14083077.84792817
20143,DES=+2000555.csv,509094622.7972138,-119971328.7779486,-14126901.03191181
20144,DES=+2000555.csv,509222997.7610518,-118670721.7002316,-14170626.61919004
20145,DES=+2000555.csv,509347859.5849813,-117369287.1235585,-14214254.20900481
20146,DES=+2000555.csv,509469203.9574624,-116067033.2610078,-14257783.40034573
20147,DES=+2000555.csv,509587026.5769706,-114763968.3467054,-14301213.79195571
20148,DES=+2000555.csv,509701323.152097,-113460100.6359091,-14344544.98233727
20149,DES=+2000555.csv,509812089.4016556,-112155438.4050917,-14387776.56975953
20150,DES=+2000555.csv,509919321.0548006,-110849989.9520247,-14430908.15226597
20151,DES=+2000555.csv,510023013.8511539,-109543763.595858,-14473939.32768295
20152,DES=+2000555.csv,510123163.5409439,-108236767.6771947,-14516869.69362881
20153,DES=+2000555.csv,510219765.8851569,-106929010.5581578,-14559698.8475234
20154,DES=+2000555.csv,510312816.6556997,-105620500.6224453,-14602426.38659762
20155,DES=+2000555.csv,510402311.6355729,-104311246.275369,-14645051.90790283
20156,DES=+2000555.csv,510488246.619055,-103001255.943874,-14687575.00831942
20157,DES=+2000555.csv,510570617.4118884,-101690538.0765326,-14729995.2845636
20158,DES=+2000555.csv,510649419.8314666,-100379101.1435105,-14772312.33319192
20159,DES=+2000555.csv,510724649.7070117,-99066953.63650134,-14814525.75060241
20160,DES=+2000555.csv,510796302.8797354,-97754104.06863125,-14856635.13303161
20161,DES=+2000555.csv,510864375.2029711,-96440560.97433367,-14898640.07654668
20162,DES=+2000555.csv,510928862.5422674,-95126332.90920356,-14940540.17703207
20163,DES=+2000555.csv,510989760.7754356,-93811428.4498401,-14982335.03017119
20164,DES=+2000555.csv,511047065.7925458,-92495856.19369218,-15024024.23142344
20165,DES=+2000555.csv,511100773.4958712,-91179624.75892296,-15065607.37599809
20166,DES=+2000555.csv,511150879.7997857,-89862742.78430927,-15107084.05882676
20167,DES=+2000555.csv,511197380.6306252,-88545218.9291898,-15148453.87453641
20168,DES=+2000555.csv,511240271.9265333,-87227061.87347105,-15189716.41742563
20169,DES=+2000555.csv,511279549.637303,-85908280.31769374,-15230871.28144568
20170,DES=+2000555.csv,511315209.7242346,-84588882.98315708,-15271918.06018742
20171,DES=+2000555.csv,511347248.1600283,-83268878.61209068,-15312856.3468756
20172,DES=+2000555.csv,511375660.928717,-81948275.96786085,-15353685.7343693
20173,DES=+2000555.csv,511400444.0256467,-80627083.83519773,-15394405.81516884
20174,DES=+2000555.csv,511421593.4575047,-79305311.02042755,-15435016.18142717
20175,DES=+2000555.csv,511439105.2423915,-77982966.35169809,-15475516.42496478
20176,DES=+2000555.csv,511452975.4099283,-76660058.67918749,-15515906.13728658
20177,DES=+2000555.csv,511463200.0013921,-75336596.8752921,-15556184.90959956
20178,DES=+2000555.csv,511469775.0698721,-74012589.83478905,-15596352.33283027
20179,DES=+2000555.csv,511472696.6804359,-72688046.4749737,-15636407.99764113
20180,DES=+2000555.csv,511471960.9103019,-71362975.73577347,-15676351.4944456
20181,DES=+2000555.csv,511467563.8490127,-70037386.57984075,-15716182.41342136
20182,DES=+2000555.csv,511459501.5986047,-68711287.99262819,-15755900.34452196
20183,DES=+2000555.csv,511447770.2737728,-67384688.9824498,-15795504.87748671
20184,DES=+2000555.csv,511432366.0020274,-66057598.58052969,-15834995.601849
20185,DES=+2000555.csv,511413284.9238459,-64730025.8410434,-15874372.1069433
20186,DES=+2000555.csv,511390523.1928157,-63401979.84115247,-15913633.98191092
20187,DES=+2000555.csv,511364076.9757699,-62073469.68103462,-15952780.81570481
20188,DES=+2000555.csv,511333942.4529191,-60744504.48391138,-15991812.19709361
20189,DES=+2000555.csv,511300115.8179747,-59415093.39607425,-16030727.71466495
20190,DES=+2000555.csv,511262593.2782696,-58085245.58690991,-16069526.95682829
20191,DES=+2000555.csv,511221371.0548741,-56754970.24892563,-16108209.5118174
20192,DES=+2000555.csv,511176445.382708,-55424276.59777477,-16146774.96769258
20193,DES=+2000555.csv,511127812.5106509,-54093173.87228347,-16185222.91234253
20194,DES=+2000555.csv,511075468.701649,-52761671.33447769,-16223552.93348622
20195,DES=+2000555.csv,511019410.232821,-51429778.26961148,-16261764.61867459
20196,DES=+2000555.csv,510959633.3955629,-50097503.98619618,-16299857.55529225
20197,DES=+2000555.csv,510896134.4956504,-48764857.8160307,-16337831.33055908
20198,DES=+2000555.csv,510828909.8533422,-47431849.11423264,-16375685.53153189
20199,DES=+2000555.csv,510757955.8034813,-46098487.2592704,-16413419.74510611
20200,DES=+2000555.csv,510683268.6955975,-44764781.65299597,-16451033.55801745
20201,DES=+2000555.csv,510604844.8940084,-43430741.72067875,-16488526.55684363
20202,DES=+2000555.csv,510522680.7779208,-42096376.91103977,-16525898.3280062
20203,DES=+2000555.csv,510436772.7415333,-40761696.69628678,-16563148.45777234
20204,DES=+2000555.csv,510347117.1941369,-39426710.57214987,-16600276.53225677
20205,DES=+2000555.csv,510253710.560218,-38091428.05791727,-16637282.13742366
20206,DES=+2000555.csv,510156549.2795606,-36755858.69647214,-16674164.85908866
20207,DES=+2000555.csv,510055629.8073483,-35420012.05432933,-16710924.28292097
20208,DES=+2000555.csv,509950948.6142687,-34083897.72167274,-16747559.99444544
20209,DES=+2000555.csv,509842502.1866161,-32747525.31239296,-16784071.57904473
20210,DES=+2000555.csv,509730287.0263953,-31410904.46412518,-16820458.62196158
20211,DES=+2000555.csv,509614299.6514266,-30074044.83828747,-16856720.70830109
20212,DES=+2000555.csv,509494536.5954502,-28736956.12011932,-16892857.42303307
20213,DES=+2000555.csv,509370994.4082316,-27399648.01872044,-16928868.35099445
20214,DES=+2000555.csv,509243669.6556675,-26062130.26709009,-16964753.07689178
20215,DES=+2000555.csv,509112558.9198917,-24724412.62216623,-17000511.18530375
20216,DES=+2000555.csv,508977658.7993822,-23386504.86486559,-17036142.26068376
20217,DES=+2000555.csv,508838965.9090682,-22048416.80012374,-17071645.8873627
20218,DES=+2000555.csv,508696476.8804375,-20710158.25693578,-17107021.6495516
20219,DES=+2000555.csv,508550188.3616453,-19371739.08839739,-17142269.13134456
20220,DES=+2000555.csv,508400097.0176228,-18033169.1717465,-17177387.91672163
20221,DES=+2000555.csv,508246199.5301859,-16694458.40840558,-17212377.58955185
20222,DES=+2000555.csv,508088492.5981467,-15355616.72402466,-17247237.73359643
20223,DES=+2000555.csv,507926972.9374228,-14016654.06852495,-17281967.93251203
20224,DES=+2000555.csv,507761637.2811497,-12677580.41614403,-17316567.76985421
20225,DES=+2000555.csv,507592482.3797935,-11338405.76548136,-17351036.82908104
20226,DES=+2000555.csv,507419505.0012643,-9999140.139545444,-17385374.6935569
20227,DES=+2000555.csv,507242701.9310312,-8659793.585802222,-17419580.94655655
20228,DES=+2000555.csv,507062069.9722396,-7320376.176225024,-17453655.17126945
20229,DES=+2000555.csv,506877605.945829,-5980898.00734615,-17487596.95080442
20230,DES=+2000555.csv,506689306.6906548,-4641369.200310187,-17521405.86819455
20231,DES=+2000555.csv,506497169.0636113,-3301799.900929417,-17555081.50640272
20232,DES=+2000555.csv,506301189.9397604,-1962200.279740236,-17588623.44832739
20233,DES=+2000555.csv,506101366.2124615,-622580.5320632616,-17622031.27680905
20234,DES=+2000555.csv,505897694.7935086,717049.1219367674,-17655304.57463725
20235,DES=+2000555.csv,505690172.6132734,2056678.437188744,-17688442.92455824
20236,DES=+2000555.csv,505478796.6208538,3396297.143652501,-17721445.9092834
20237,DES=+2000555.csv,505263563.7842327,4735894.946256044,-17754313.1114983
20238,DES=+2000555.csv,505044471.0904442,6075461.524834285,-17787044.11387265
20239,DES=+2000555.csv,504821515.5457525,7414986.534070971,-17819638.49907088
20240,DES=+2000555.csv,504594694.1758402,8754459.603446204,-17852095.84976333
20241,DES=+2000555.csv,504364004.0260105,10093870.3371918,-17884415.74863792
20242,DES=+2000555.csv,504129442.1614001,11433208.31425992,-17916597.77841186
20243,DES=+2000555.csv,503891005.6672042,12772463.0883064,-17948641.52184314
20244,DES=+2000555.csv,503648691.6489096,14111624.18769548,-17980546.56174113
20245,DES=+2000555.csv,503402497.232532,15450681.11552928,-18012312.48097553
20246,DES=+2000555.csv,503152419.5648545,16789623.34970606,-18043938.86248291
20247,DES=+2000555.csv,502898455.8136545,18128440.34300955,-18075425.28926997
20248,DES=+2000555.csv,502640603.1679155,19467121.52322989,-18106771.34441251
20249,DES=+2000555.csv,502378858.8380076,20805656.29331217,-18137976.61104951
20250,DES=+2000555.csv,502113220.0558329,22144034.0315276,-18169040.67237197
20251,DES=+2000555.csv,501843684.0749223,23482244.0916555,-18199963.11160656
20252,DES=+2000555.csv,501570248.1704799,24820275.80316075,-18230743.51199472
20253,DES=+2000555.csv,501292909.6393783,26158118.4713538,-18261381.45676865
20254,DES=+2000555.csv,501011665.8001065,27495761.37751505,-18291876.52912607
20255,DES=+2000555.csv,500726513.9926834,28833193.7789698,-18322228.31220553
20256,DES=+2000555.csv,500437451.5785529,30170404.90910545,-18352436.38906506
20257,DES=+2000555.csv,500144475.9404786,31507383.97732854,-18382500.34266555
20258,DES=+2000555.csv,499847584.4824569,32844120.1689653,-18412419.75586039
20259,DES=+2000555.csv,499546774.6296616,34180602.64511435,-18442194.21139202
20260,DES=+2000555.csv,499242043.828431,35516820.54246521,-18471823.29189511
20261,DES=+2000555.csv,498933389.5463022,36852762.97309697,-18501306.57990576
20262,DES=+2000555.csv,498620809.2720959,38188419.02427274,-18530643.65787551
20263,DES=+2000555.csv,498304300.5160412,39523777.75824268,-18559834.10818861
20264,DES=+2000555.csv,497983860.8099372,40858828.21206047,-18588877.51318128
20265,DES=+2000555.csv,497659487.7073441,42193559.39742457,-18617773.45516187
20266,DES=+2000555.csv,497331178.7837927,43527960.300544,-18646521.51643063
20267,DES=+2000555.csv,496998931.6370055,44862019.88202901,-18675121.2792984
20268,DES=+2000555.csv,496662743.8871234,46195727.07680555,-18703572.32610418
20269,DES=+2000555.csv,496322613.1769332,47529070.79405076,-18731874.23923071
20270,DES=+2000555.csv,495978537.1720923,48862039.91714678,-18760026.60111854
20271,DES=+2000555.csv,495630513.5613472,50194623.30364858,-18788028.99427833
20272,DES=+2000555.csv,495278540.0567467,51526809.78526343,-18815881.00130167
20273,DES=+2000555.csv,494922614.3938469,52858588.16783927,-18843582.2048705
20274,DES=+2000555.csv,494562734.3319106,54189947.23135923,-18871132.18776539
20275,DES=+2000555.csv,494198897.6540985,55520875.72994078,-18898530.53287295
20276,DES=+2000555.csv,493831102.1676558,56851362.39183764,-18925776.82319231
20277,DES=+2000555.csv,493459345.7040927,58181395.91944356,-18952870.64184109
20278,DES=+2000555.csv,493083626.1193607,59510964.98929691,-18979811.57206082
20279,DES=+2000555.csv,492703941.2940254,60840058.25208578,-19006599.19722208
20280,DES=+2000555.csv,492320289.1334349,62168664.33265247,-19033233.10082926
20281,DES=+2000555.csv,491932667.5678874,63496771.82999802,-19059712.86652524
20282,DES=+2000555.csv,491541074.5527953,64824369.31728576,-19086038.07809592
20283,DES=+2000555.csv,491145508.068849,66151445.34184437,-19112208.31947459
20284,DES=+2000555.csv,490745966.1221785,67477988.42517002,-19138223.17474644
20285,DES=+2000555.csv,490342446.7445152,68803987.06292798,-19164082.22815289
20286,DES=+2000555.csv,489934947.9933527,70129429.72495338,-19189785.06409612
20287,DES=+2000555.csv,489523467.9521067,71454304.85525149,-19215331.26714346
20288,DES=+2000555.csv,489108004.7302771,72778600.87199728,-19240720.42203197
20289,DES=+2000555.csv,488688556.4636072,74102306.16753474,-19265952.11367306
20290,DES=+2000555.csv,488265121.3142458,75425409.10837552,-19291025.92715715
20291,DES=+2000555.csv,487837697.4709082,76747898.03519756,-19315941.4477584
20292,DES=+2000555.csv,487406283.149038,78069761.26284309,-19340698.26093958
20293,DES=+2000555.csv,486970876.5909698,79390987.08031687,-19365295.95235696
20294,DES=+2000555.csv,486531476.066092,80711563.75078392,-19389734.10786534
20295,DES=+2000555.csv,486088079.8710106,82031479.51156726,-19414012.31352308
20296,DES=+2000555.csv,485640686.3297138,83350722.57414591,-19438130.15559733
20297,DES=+2000555.csv,485189293.7937366,84669281.1241524,-19462087.22056927
20298,DES=+2000555.csv,484733900.6423272,85987143.32137066,-19485883.09513943
20299,DES=+2000555.csv,484274505.2826132,87304297.29973395,-19509517.36623316
20300,DES=+2000555.csv,483811106.1497694,88620731.16732252,-19532989.62100608
20301,DES=+2000555.csv,483343701.7071853,89936433.00636186,-19556299.44684979
20302,DES=+2000555.csv,482872290.4466349,91251390.87322062,-19579446.4313975
20303,DES=+2000555.csv,482396870.8884459,92565592.79840872,-19602430.16252981
20304,DES=+2000555.csv,481917441.5816706,93879026.78657554,-19625250.22838067
20305,DES=+2000555.csv,481434001.1042573,95191680.81650808,-19647906.21734331
20306,DES=+2000555.csv,480946548.0632226,96503542.84112914,-19670397.71807638
20307,DES=+2000555.csv,480455081.0948247,97814600.7874954,-19692724.31951018
20308,DES=+2000555.csv,479959598.8647369,99124842.55679531,-19714885.61085294
20309,DES=+2000555.csv,479460100.0682238,100434256.0243469,-19736881.18159738
20310,DES=+2000555.csv,478956583.4303166,101742829.0395952,-19758710.62152729
20311,DES=+2000555.csv,478449047.7059904,103050549.4261094,-19780373.52072435
20312,DES=+2000555.csv,477937491.6803429,104357404.9815794,-19801869.46957508
20313,DES=+2000555.csv,477421914.1687739,105663383.4778116,-19823198.05877808
20314,DES=+2000555.csv,476902314.0171669,106968472.6607243,-19844358.8793514
20315,DES=+2000555.csv,476378690.1020714,108272660.2503421,-19865351.52264031
20316,DES=+2000555.csv,475851041.3308887,109575933.9407891,-19886175.58032519
20317,DES=+2000555.csv,475319366.6420588,110878281.4002815,-19906830.64442994
20318,DES=+2000555.csv,474783665.0052503,112179690.2711176,-19927316.30733074
20319,DES=+2000555.csv,474243935.421554,113480148.1696682,-19947632.16176521
20320,DES=+2000555.csv,473700176.9236795,114779642.6863645,-19967777.80084211
20321,DES=+2000555.csv,473152388.5761578,116078161.385685,-19987752.8180516
20322,DES=+2000555.csv,472600569.4755471,117375691.8061412,-20007556.80727614
20323,DES=+2000555.csv,472044718.7506472,118672221.4602626,-20027189.36280216
20324,DES=+2000555.csv,471484835.5627202,119967737.8345817,-20046650.0793323
20325,DES=+2000555.csv,470920919.1057196,121262228.3896192,-20065938.55199863
20326,DES=+2000555.csv,470352968.6065291,122555680.5598716,-20085054.37637652
20327,DES=+2000555.csv,469780983.3252169,123848081.7538035,-20103997.14849934
20328,DES=+2000555.csv,469204962.5552909,125139419.3538438,-20122766.46487368
20329,DES=+2000555.csv,468624905.6239791,126429680.7163932,-20141361.92249528
20330,DES=+2000555.csv,468040811.8925137,127718853.171844,-20159783.11886475
20331,DES=+2000555.csv,467452680.7564305,129006924.0246159,-20178029.65200326
20332,DES=+2000555.csv,466860511.645876,130293880.5532143,-20196101.12046742
20333,DES=+2000555.csv,466264304.0259194,131579710.0103133,-20213997.12336228
20334,DES=+2000555.csv,465664057.396863,132864399.6228693,-20231717.26035219
20335,DES=+2000555.csv,465059771.294546,134147936.5922658,-20249261.13166814
20336,DES=+2000555.csv,464451445.2906283,135430308.0944896,-20266628.33811104
20337,DES=+2000555.csv,463839078.9928467,136711501.2803377,-20283818.48105008
20338,DES=+2000555.csv,463222672.0452336,137991503.2756446,-20300831.16241572
20339,DES=+2000555.csv,462602224.1282864,139270301.1815218,-20317665.98468754
20340,DES=+2000555.csv,461977734.9590886,140547882.0745941,-20334322.550878
20341,DES=+2000555.csv,461349204.2913781,141824233.0072172,-20350800.46451265
20342,DES=+2000555.csv,460716631.91557,143099341.0076601,-20367099.32960945
20343,DES=+2000555.csv,460080017.6587453,144373193.0802398,-20383218.7506588
20344,DES=+2000555.csv,459439361.3846234,145645776.2053976,-20399158.33260684
20345,DES=+2000555.csv,458794662.9935339,146917077.3397177,-20414917.68084373
20346,DES=+2000555.csv,458145922.4224061,148187083.4158877,-20430496.40119803
20347,DES=+2000555.csv,457493139.6447924,149455781.3426149,-20445894.0999383
20348,DES=+2000555.csv,456836314.670935,150723158.0045086,-20461110.38378117
20349,DES=+2000555.csv,456175447.547879,151989200.2619449,-20476144.85990544
20350,DES=+2000555.csv,455510538.3596355,153253894.9509276,-20490997.13597094
20351,DES=+2000555.csv,454841587.2273856,154517228.8829579,-20505666.82014086
20352,DES=+2000555.csv,454168594.309722,155779188.8449216,-20520153.5211058
20353,DES=+2000555.csv,453491559.8029177,157039761.5990007,-20534456.84810887
20354,DES=+2000555.csv,452810483.9412148,158298933.8826085,-20548576.41097019
20355,DES=+2000555.csv,452125366.9971237,159556692.4083534,-20562511.8201107
20356,DES=+2000555.csv,451436209.2817286,160813023.8640261,-20576262.68657448
20357,DES=+2000555.csv,450743011.1449935,162067914.9126093,-20589828.62204933
20358,DES=+2000555.csv,450045772.9760647,163321352.1923053,-20603209.23888581
20359,DES=+2000555.csv,449344495.2035685,164573322.3165793,-20616404.15011449
20360,DES=+2000555.csv,448639178.2959015,165823811.8742161,-20629412.96946178
20361,DES=+2000555.csv,447929822.7615157,167072807.429385,-20642235.31136449
20362,DES=+2000555.csv,447216429.1491942,168320295.5217124,-20654870.7909831
20363,DES=+2000555.csv,446498998.048323,169566262.6663606,-20667319.0242143
20364,DES=+2000555.csv,445777530.0891541,170810695.3541096,-20679579.62770267
20365,DES=+2000555.csv,445052025.9430656,172053580.0514418,-20691652.21885168
20366,DES=+2000555.csv,444322486.3228161,173294903.2006291,-20703536.41583449
20367,DES=+2000555.csv,443588911.982795,174534651.2198207,-20715231.83760412
20368,DES=+2000555.csv,442851303.7192705,175772810.5031322,-20726738.10390361
20369,DES=+2000555.csv,442109662.3706344,177009367.4207347,-20738054.83527588
20370,DES=+2000555.csv,441363988.8176449,178244308.3189453,-20749181.65307349
20371,DES=+2000555.csv,440614283.9836679,179477619.520317,-20760118.17946849
20372,DES=+2000555.csv,439860548.8349167,180709287.3237294,-20770864.03746212
20373,DES=+2000555.csv,439102784.3806919,181939298.0044798,-20781418.85089453
20374,DES=+2000555.csv,438340991.6736189,183167637.8143741,-20791782.2444546
20375,DES=+2000555.csv,437575171.8098867,184394292.9818195,-20801953.84368993
20376,DES=+2000555.csv,436805325.9294854,185619249.7119158,-20811933.27501657
20377,DES=+2000555.csv,436031455.2164439,186842494.1865492,-20821720.16572922
20378,DES=+2000555.csv,435253560.8990681,188064012.5644857,-20831314.14401127
20379,DES=+2000555.csv,434471644.2501791,189283790.9814652,-20840714.83894494
20380,DES=+2000555.csv,433685706.5873503,190501815.5502975,-20849921.88052176
20381,DES=+2000555.csv,432895749.2731473,191718072.3609581,-20858934.89965279
20382,DES=+2000555.csv,432101773.7153659,192932547.4806854,-20867753.52817923
20383,DES=+2000555.csv,431303781.3672718,194145226.954079,-20876377.39888293
20384,DES=+2000555.csv,430501773.7278399,195356096.803199,-20884806.14549716
20385,DES=+2000555.csv,429695752.3419943,196565143.0276664,-20893039.40271736
20386,DES=+2000555.csv,428885718.8008487,197772351.6047648,-20901076.80621209
20387,DES=+2000555.csv,428071674.7419474,198977708.4895428,-20908917.9926339
20388,DES=+2000555.csv,427253621.8495067,200181199.6149185,-20916562.59963064
20389,DES=+2000555.csv,426431561.8546559,201382810.891784,-20924010.26585641
20390,DES=+2000555.csv,425605496.5356798,202582528.209112,-20931260.63098295
20391,DES=+2000555.csv,424775427.7182611,203780337.4340637,-20938313.33571117
20392,DES=+2000555.csv,423941357.2757232,204976224.4120966,-20945168.02178246
20393,DES=+2000555.csv,423103287.129273,206170174.9670751,-20951824.3319904
20394,DES=+2000555.csv,422261219.2482455,207362174.9013811,-20958281.91019249
20395,DES=+2000555.csv,421415155.6503471,208552209.9960261,-20964540.40132207
20396,DES=+2000555.csv,420565098.4018998,209740266.0107639,-20970599.45140017
20397,DES=+2000555.csv,419711049.6180873,210926328.6842048,-20976458.70754784
20398,DES=+2000555.csv,418853011.4631991,212110383.7339304,-20982117.81799833
20399,DES=+2000555.csv,417990986.1508779,213292416.8566086,-20987576.43210956
20400,DES=+2000555.csv,417124975.944365,214472413.7281101,-20992834.20037679
20401,DES=+2000555.csv,416254983.156749,215650360.0036249,-20997890.77444556
20402,DES=+2000555.csv,415381010.1512132,216826241.3177792,-21002745.80712475
20403,DES=+2000555.csv,414503059.3412861,218000043.2847528,-21007398.9524
20404,DES=+2000555.csv,413621133.1910916,219171751.4983962,-21011849.86544744
20405,DES=+2000555.csv,412735234.2156025,220341351.532348,-21016098.20264768
20406,DES=+2000555.csv,411845364.9808943,221508828.9401522,-21020143.62160032
20407,DES=+2000555.csv,410951528.104404,222674169.2553746,-21023985.78113887
20408,DES=+2000555.csv,410053726.2551895,223837357.9917201,-21027624.3413462
20409,DES=+2000555.csv,409151962.154195,224998380.6431489,-21031058.96357048
20410,DES=+2000555.csv,408246238.5745199,226157222.6839926,-21034289.31044187
20411,DES=+2000555.csv,407336558.3416939,227313869.5690717,-21037315.04588991
20412,DES=+2000555.csv,406422924.3339595,228468306.7338126,-21040135.83516155
20413,DES=+2000555.csv,405505339.4825609,229620519.5943688,-21042751.34484003
20414,DES=+2000555.csv,404583806.7720434,230770493.5477415,-21045161.2428646
20415,DES=+2000555.csv,403658329.2405627,231918213.9719091,-21047365.19855097
20416,DES=+2000555.csv,402728909.9802051,233063666.2259621,-21049362.88261235
20417,DES=+2000555.csv,401795552.1373197,234206835.6502487,-21051153.96718085
20418,DES=+2000555.csv,400858258.9128623,235347707.5665342,-21052738.12582931
20419,DES=+2000555.csv,399917033.5627493,236486267.2781789,-21054115.03359257
20420,DES=+2000555.csv,398971879.3982202,237622500.070338,-21055284.36698784
20421,DES=+2000555.csv,398022799.7862033,238756391.2101893,-21056245.80403376
20422,DES=+2000555.csv,397069798.1496809,239887925.9471906,-21056999.02426679
20423,DES=+2000555.csv,396112877.9680434,241017089.5133707,-21057543.70875415
20424,DES=+2000555.csv,395152042.7774248,242143867.1236536,-21057879.54010269
20425,DES=+2000555.csv,394187296.1710085,243268243.9762113,-21058006.20246291
20426,DES=+2000555.csv,393218641.7992942,244390205.2528411,-21057923.38152753
20427,DES=+2000555.csv,392246083.3703167,245509736.1193546,-21057630.76452515
20428,DES=+2000555.csv,391269624.6498114,246626821.7259623,-21057128.04020922
20429,DES=+2000555.csv,390289269.4613289,247741447.2076429,-21056414.89884439
20430,DES=+2000555.csv,389305021.6863041,248853597.6844768,-21055491.03219134
20431,DES=+2000555.csv,388316885.2640885,249963258.2619322,-21054356.13349257
20432,DES=+2000555.csv,387324864.1919672,251070414.031094,-21053009.89746177
20433,DES=+2000555.csv,386328962.5251735,252175050.0688361,-21051452.02027783
20434,DES=+2000555.csv,385329184.3769236,253277151.4379373,-21049682.19958527
20435,DES=+2000555.csv,384325533.918482,254376703.1871546,-21047700.13450167
20436,DES=+2000555.csv,383318015.3792694,255473690.3512625,-21045505.52563176
20437,DES=+2000555.csv,382306633.0470181,256568097.9510775,-21043098.07508743
20438,DES=+2000555.csv,381291391.2679741,257659910.9934799,-21040477.48651238
