,X,Y,Z
1518,433874187.9207117,2396818.837150097,-63778946.0700101
1519,-437621272.0192519,-54145786.40601742,24617203.75281049
1520,141778037.0263605,368293194.1307812,-128086761.2967144
1521,-317637175.0221087,-334720289.7757435,-63841733.41239394
1522,281063376.1856286,-378709492.0205377,-2210873.266827047
1523,-274257249.2393042,-252628881.0858047,78761083.13118492
1524,-53708027.88689466,422466176.3917738,37280175.71663913
1525,-197404895.5480689,-359490061.4266921,17473073.08758792
1526,20656372.76321457,514913195.848624,58226198.13391328
1527,-422626622.4402266,-190415773.0690509,21467118.78822909
1528,-490891456.3542125,-13855549.28579449,12032443.1467247
1529,247244613.581613,-321768697.6034554,65444735.89131273
1530,-110911102.4630062,554586057.2976664,56320947.58843493
1531,-353392521.878235,-318627216.7720151,31293031.46191725
1532,46515964.35076568,440982182.3645127,156909.9913495481
1533,-321014367.4276302,287913564.9716063,14685971.05705741
1534,-433383770.5923061,-231923746.8683231,57061083.59836756
1535,337778350.2558559,-130378996.9462579,18796252.84794307
1536,129049590.199077,-379713301.0200163,131654926.190718
1537,-399277451.1980054,234561288.6485468,93802507.00689287
1538,329304397.5775141,-172916332.9381859,-49205151.86682589
1539,-388957821.2133346,-222567353.6865067,54182877.04810257
1540,366803726.7332365,-124815462.1771941,26542068.85889645
1541,372081749.0199595,13139457.43825371,-15566244.333333
1542,493887923.2233777,6422755.030136412,665315.8019280806
1543,342273437.2753282,161045378.4891261,-65271.03664948046
1544,326101791.7525641,-242462709.5522403,14587968.55493882
1545,-125137707.8001912,466829583.7331492,73723947.62223804
1546,-367772608.086458,-282819101.0272165,-63593785.15626387
1547,-44648920.84824079,498277166.4922009,9263263.439020246
1548,-161865625.7292278,445773581.6724406,12660077.40136924
1549,194899420.6550408,259453732.7211216,-56322780.56960861
1550,-275102189.7757738,276241409.6249745,27441292.99715954
1551,27313982.15450466,-410659952.5796783,3349837.360209644
1552,-214160809.0593118,-444498351.1546224,48469574.01858242
1553,-88993224.80972062,-400416506.2309382,47324662.60360189
1554,-314548604.1088632,318769239.8199669,-49019767.56326945
1555,-453970308.1928195,113364727.4623607,-57765096.43660817
1556,-293396530.4336409,319870342.3414611,50126048.51908191
1557,381164193.1656703,-16741670.78800876,23101286.14509666
1558,112138141.2677688,468758594.2878034,46215357.81971994
1559,-413609143.6005039,282646117.9740468,79266546.06617571
1560,-457494162.4653415,156995337.7214249,78828121.4876521
1561,204723439.7417864,299138727.1803044,-98151766.5320708
1562,-151478901.4415786,-394014147.6001183,80122092.78683417
1563,-454770595.140955,-82288703.21180941,-107715332.5768895
1564,357595292.4659904,-90234237.26905242,12511326.02703313
1565,-307614503.1599393,402280161.9191921,-11168902.74987209
1566,-521660989.6623653,-157578719.358844,20758871.60036173
1567,-51086704.58202945,286294397.2176297,24265395.89023736
1568,-183327986.8267385,-474555460.542859,-94667810.63795628
1569,-27617944.8675981,418836731.7864825,101011562.966824
1570,-440051757.3099909,-135422570.3886448,125971648.1176204
1571,-382466948.3621463,231143854.1512186,6291960.242738083
1572,-527549461.2804803,-7477193.066277836,-33644954.31757893
1573,-20158262.66021953,-460096473.1463217,-593134.1052158773
1574,-313004413.3521678,85944640.8265089,12443133.67943364
1575,430265620.5981598,86211913.87993468,-3793554.784934819
1576,359230729.2499174,-266693034.231874,-14789964.54028501
1577,-93194359.50597931,-430076529.2461346,-96168532.60989058
1578,-67626456.93923876,463587910.6077265,27944132.9538953
1579,274297323.2165044,382913348.3327994,-46527377.95785379
1580,208454298.5196004,462432779.4120466,-11417951.99822718
1581,228196699.0015993,-448718712.6743926,-79353170.24528119
1582,271291604.7255731,422588145.5851903,-21049999.78172523
1583,106769385.1297339,345543100.1771064,16011696.40773419
1584,-146984232.8098005,441216224.3669861,-40843602.4388746
1585,19548201.9331219,-439690505.5530797,29047752.04933479
1586,-160904004.4652962,-361502082.3109662,-82151491.84482007
1587,-274160713.3149239,-207147073.4734327,-46369803.39628936
1588,-242094080.2592875,237852063.1819537,19875637.19672865
1589,417559400.3916645,187019290.8096607,-68560629.56698798
1590,-170158234.3517117,387618616.6474167,29829911.32478267
1591,321204933.4564235,175554425.4227079,17921331.73180671
1592,-227035726.2557386,408934122.1310754,-90901351.84614655
1593,411121628.6889585,-299766.0344901728,19004367.86510046
1594,62852211.39175668,-465563921.1209877,-58183962.07636252
1595,446312697.4178743,113641632.7948141,-52480047.06412282
1596,237460768.5724723,-440879496.9115468,-71695050.61779469
1597,-3828114.734813863,-388122338.4924678,2298986.296467781
1598,131574342.1323027,317507696.8608269,-6860311.249464214
1599,-306264551.066611,-451876549.3463008,16364814.76866946
1600,365486660.2796767,-261805467.0789517,-95376496.6386342
1601,-164571836.2733002,-359204629.9472304,-30256637.06326871
1602,-245993803.3214792,-428394064.7971107,10996897.83587533
1603,332435493.2123885,-15598190.29339796,-17238971.46558809
1604,-390302999.9740964,176577773.85844,-71690464.50880691
1605,100046678.1299392,-479584258.7974566,-17196490.09259599
1606,-332630792.5041341,205848273.1174534,59836734.96268889
1607,-118410931.8146723,373933595.1785033,21375122.59274729
1608,192931227.7590901,256316432.9978152,29382723.21525082
1609,345020186.2359653,-265631487.1847343,33252306.77211331
1610,-483287302.3844352,138623356.9222169,-24605896.25920503
1611,339881018.4641392,236293718.4822816,-81411125.05816112
1612,98091253.23762378,398438598.6011587,91111824.2756226
1613,-349388995.3599097,295070143.6854458,-3466364.962815285
1614,-417052309.082226,28661184.39422122,17531989.16453472
1615,-409172185.5609621,-51922358.78051917,84596325.17139421
1616,-482784636.367011,-117599382.5492887,167583311.8332986
1617,354335696.9331789,-79091668.10559034,-21631366.63578554
1618,-380211222.0726774,196479852.5135548,-100108315.6842586
1619,361889813.0857438,-257258682.2868686,-46596502.9975256
1620,291334553.8762074,226955926.1847604,-55423034.51210053
1621,-414538124.4589251,-230628144.2608967,-77290184.96071383
1622,-42513424.09284027,-474594093.3585822,88767769.47538614
1623,-446400754.8513061,30423148.69341606,142761023.2253298
1624,124770597.5294276,487195220.8989794,-11534014.30037782
1625,49103562.5940434,-452383107.147173,104651171.4882071
1626,-472811243.7334032,154026747.830181,2246625.551593557
1627,-404995828.8232544,-169434098.9807329,28534550.03382334
1628,30212656.65174415,391245097.7440528,-8571360.025082827
1629,392218181.8497201,292396262.4371014,-16794389.68435951
1630,495333077.7722749,202889702.5864658,126572396.4828421
1631,-328480325.3457468,-303313694.1801301,103765847.663517
1632,344076212.1411741,102722335.9828095,2252822.337118261
1633,518352150.2356347,135596552.0640424,-24579631.98036262
1634,81182627.86450209,-419314509.7614628,-105349391.5370154
1635,-5839307.248290884,-435689817.639501,-52970897.1971707
1636,155290013.2465371,416936655.4591689,72427360.98125306
1637,-316083087.478684,363761684.484826,-5962311.617171019
1638,-225058091.0233737,328972505.9109101,-18504299.47915553
1639,369785832.6640752,183687732.3368402,1094989.62206769
1640,-197728088.3389485,280800727.1657432,13730064.05504708
1641,195631000.4147491,-295998199.3513122,-60312746.29843989
1642,303205697.6492753,154350641.806658,-20152078.86010609
1643,4798645.244186078,-445100489.7536695,-6963504.119149208
1644,-11582001.25347956,389416135.8288022,38689738.57080504
1645,-349060141.8584502,-471891123.565169,8532979.74219492
1646,-505658402.1757026,-110078667.9012004,-8960915.770649098
1647,125212724.5334573,-499901507.6790599,-85678669.26364386
1648,151317908.3439681,485369922.0896032,-159102893.9643272
1649,259400456.1247249,-216189165.8109432,-8870611.472287372
1650,168125938.6007662,-376544806.0405008,-3799060.445673555
1651,-415332479.3804474,355201355.1710662,4387643.968604371
1652,193464112.1480707,332643882.2640033,-9896670.934857177
1653,71057162.99248701,-453416702.7013604,79222556.86563292
1654,-304364766.207058,-458627308.126531,9018788.026628792
1655,-452532502.6776319,35352743.76635718,-7910195.582910065
1656,-463596186.389089,113553877.4235174,100361968.4096299
1657,362476879.3438643,319822960.6839508,3036001.513720497
1658,-304027868.7882468,244451369.8578479,18071281.21385545
1659,-478128005.6562838,49122051.56853952,79250721.71849172
1660,-135409718.0113379,287044713.4234098,-32951330.89589971
1661,-181648848.4630767,-442105185.0737946,86413355.3745313
1662,352531569.5054873,400025198.9828301,30278919.82204023
1663,140999388.8794885,419205091.5604917,47938100.4646306
1664,424613417.8116898,134499949.5557291,32311505.9411722
1665,125639442.9849347,-357610858.2340519,-54302350.89309601
1666,-360577853.9650624,284351526.2580853,-9368079.92593202
1667,-280267893.8269036,-333272369.0010724,82719871.03154843
1668,-199833816.3288238,-362566610.5553833,87369440.96349019
1669,218938331.1516155,365011806.3015584,-3496931.507987991
1670,409224300.5488761,-93502134.92456724,-10629226.60016903
1671,-313923512.3476093,358070758.8661511,-38100025.10941772
1672,-492653749.1064098,99421156.35719946,-17521719.04127435
1673,182384200.5279655,464747495.5422599,119458348.9933982
1674,-407672496.0033205,142522122.8967905,-16120309.2098446
1675,24520808.97083621,-472524553.1861579,80522572.64415821
1676,-332164871.356371,286694556.3929784,-64920033.21950645
1677,-295764739.3592337,-273743003.7522929,14765683.82813045
1678,-328521328.8808968,-347995888.3633897,72300109.00307909
1679,287452194.8322182,-151285165.2658676,-12031689.7728905
1680,360292623.4041004,127041573.7259286,-70035668.31006587
1681,110616918.3359061,437431296.5501364,-73806918.0503367
1682,488057629.9312397,164778670.1928238,-22106909.78591347
1683,131054532.7114262,-408817973.2920578,-4447845.596408635
1684,-250655764.1944795,459514953.6348305,-8852729.669167668
1685,-273632467.2390229,203525515.3959582,-50180410.73404156
1686,11099684.31461447,-443487578.3851011,-78772872.7395049
1687,-503901072.5506912,47171541.39852863,1297631.371000074
1688,394727488.8005075,146754702.418976,-724777.5088348389
1689,88225787.07829092,299301789.6908159,535734.9107077271
1690,527837259.9208645,-13276088.39735505,93817792.0957272
1691,-299832686.9012165,359087702.3864745,-55137046.10083331
1692,438457626.8639178,11449017.6834081,-82786208.48197936
1693,483080244.2706721,-205448500.4756756,-22595983.43609291
1694,428397207.6055583,142863460.9108674,-33771753.59740394
1695,-428380413.7902396,27919002.44405746,18556965.70297759
1696,336027404.3783556,296918392.3067765,-195140742.934403
1697,-401136353.7265825,-235416045.7751843,-67996122.9915916
1698,51838989.62610536,399217502.0102246,-100310141.312938
1699,385840945.8871481,47747029.27851386,47668533.76949809
1700,71705369.62817372,-322776729.9631771,12916589.22067232
1701,-104606663.2983873,431768922.1847929,6490307.508338034
1702,137968464.1257502,436292890.0347463,32384165.53602955
1703,371012786.3976115,207474478.451939,-77144718.25063916
1704,368107847.5261914,195545504.0626592,117659807.810358
1705,-607647322.7835056,20140328.18512907,16177112.06588855
1706,-418252581.8360333,284531771.4616147,-83944004.48527257
1707,-496735345.6866959,-9623079.31214898,-17724767.41757397
1708,137594030.2740399,413459153.2507525,28190725.09473827
1709,423442429.3776851,-199680597.7640616,-29790040.96226195
1710,89954113.07999139,440341717.6711083,-69154126.87550919
1711,106632934.5233652,449307625.9325423,102363139.8308868
1712,187426512.2298671,353879813.7967229,28528247.9497672
1713,-426134060.5551138,89778074.04781541,5480096.491907731
1714,444173183.0488884,-117230558.0568924,52103716.89574515
1715,447914920.1355931,166709402.0364492,-94997672.31157497
1716,-465948773.4857193,80782561.87509105,119571840.6771741
1717,152794039.4093579,-462760113.8838738,-11683670.91807255
1718,-108247623.2131957,513934080.1618915,87459543.05007342
1719,-342331137.9054354,-132912796.8005366,1275007.734603219
1720,-219283680.4252812,-479525840.7625796,-35664419.32196066
1721,337583057.0663046,-154562450.2270259,-129546935.6538551
1722,-143608537.6019829,426364514.1554067,-25753942.55856711
1723,-152100094.8511359,322854107.9370737,13230802.09111047
1724,-473056223.3823724,204899249.4668921,-43805542.97781134
1725,397880613.0390379,169605471.8297694,-10604939.76940782
1726,175014277.353471,434620243.2295345,121531173.08785
1727,-200790315.9889025,-334681425.2923585,-7736060.711315826
1728,-86217238.71083967,412576383.9743477,-67803023.63253565
1729,-226275496.7608778,335614086.6992136,11401207.31342317
1730,335552149.4763441,-179046235.2482157,-14440594.14345942
1731,238306850.8109365,-476556185.3227609,-4134296.69314453
1732,-396444306.3163754,-376076229.9110122,-13020004.00732222
1733,380770522.9632014,13353519.98690609,-1631857.413233747
1734,461089202.8930667,124889346.1853258,41273933.32432904
1735,-361764050.8003501,371489033.6138086,13363070.11542961
1736,321970799.214761,298429215.2980993,5924556.447794884
1737,-391795199.498911,-323787413.0397267,-26848276.44121011
1738,-397693956.2126634,-333853458.7882457,14111259.74339491
1739,-116675358.6998201,-467709438.997829,53752159.0945518
1740,-404461701.2988756,-160906594.6523874,18567079.56104133
1741,-381677756.5569361,-219340077.0984178,92312849.05203834
1742,-382605246.9072753,131463805.3142391,59252483.34353244
1743,181334441.5471336,-437705998.7213979,3823197.923928469
1744,-394772726.9139211,392334635.4124482,3363618.837285876
1745,-345087568.8430254,-180453392.910547,-52363110.42424334
1746,-302568906.9826461,290939911.2449788,-124725779.7700861
1747,-339178493.4220605,-126356463.0539261,-54556418.00681591
1748,-17666639.43988795,384541713.2508615,-51290145.25333755
1749,-354163689.6313481,-332377773.407931,74272862.15204714
1750,49828811.16161274,-432525785.2954549,39223339.41139838
1751,185282809.7273326,-318177339.7427483,45510105.19700825
1752,422302333.481487,48199961.85944083,79783697.77427661
1753,-175301573.6315516,354540728.2259629,22542748.78298114
1754,354803077.9896916,276142938.8432509,90976057.20887688
1755,-372798287.5024946,-282257191.9948703,-48606955.29851116
1756,-403617476.1959952,138196444.0116771,491938.3220098615
1757,-370962325.2091303,274839300.6004311,-2052273.085287452
1758,168924993.5554359,-430369817.879362,74386532.23428962
1759,207992502.2981645,333868739.6316628,1432309.397848308
1760,105013598.3733311,513190912.0168288,-13684884.00898799
1761,242578244.9491507,303040738.2196782,-15031046.68856892
1762,-68707605.38501592,-520701941.7863308,-7730230.265485168
1763,-513061163.4928712,-56544864.69167303,26050615.56349841
1764,-214453340.6766185,429409170.9888913,-69508210.46132152
1765,485580528.7771711,120446505.4557899,-12211759.22273501
1766,-434273160.7466988,-180010069.3295171,141507591.0602874
1767,-244115611.1308475,412870858.1061165,-30229326.27879632
1768,-375231339.3711409,-307806285.1886227,24857679.14464976
1769,328176387.3139646,362391524.5227394,19100138.45725831
1770,-299753641.7612748,291147761.3084012,17990581.05462997
1771,-157763979.4621201,-479979046.3964815,-5256638.829521656
1772,370473271.0593438,289374279.3570454,-39593079.3983155
1773,282644354.5182661,-206121622.3216403,62191497.73693199
1774,435171164.7757888,56599155.61882818,-14680052.91495477
1775,395579955.2216761,-121338538.805503,-101117236.5131307
1776,74235035.05781455,438844587.4977035,7869791.943626672
1777,222603843.936766,315187788.4909868,-11257387.69969097
1778,406070952.6722269,130794281.5623557,-11035090.0431482
1779,368460840.1805166,-308754207.8838524,145684.9961640388
1780,303781306.7060026,-288672283.6824169,-5388953.790395811
1781,-145365057.1867175,-474511078.6717945,-75474617.30632886
1782,451031333.2835282,-175431040.5891998,-7090353.789841168
1783,291394213.6028459,178603281.2967998,-45363728.96650168
1784,-70834503.52327767,-426865790.2050186,7666299.738073409
1785,50992903.42112284,-457120611.7604071,-11659751.2999956
1786,-5602129.965106793,-431511236.6472349,26424078.18772316
1787,331710254.07456,94581957.0746588,-2006490.89415177
1788,206798930.9069006,337407647.5429161,29529838.73839079
1789,-89063156.38841332,-416173102.9490132,-8447306.19614318
1790,171570637.6335389,380072267.95985,16190714.66890553
1791,365464204.1408683,-154647927.6360468,1013486.905599661
1792,316894568.5146285,-373151131.1730111,-120593461.4827897
1793,476398655.3875116,127899262.2940495,-16089182.24940376
1794,268307302.7821726,313571542.5891745,-24351984.99335155
1795,-356397939.3073031,-257621030.678042,144437649.5716483
1796,-468070286.1638581,-61842220.09106895,-16652298.34117173
1797,204042305.3177394,-498354463.5620493,-11095238.91559908
1798,74213036.04499869,-416280479.0954037,7700899.340392917
1799,-376005280.4691969,-203573711.1693503,-39919356.15637757
1800,-306650036.9803025,-418130235.4014864,22611748.92924534
1801,-58855999.24308937,409837628.5849078,72617825.35616058
1802,-353429785.5552438,-370958409.9306436,99715132.21512271
1803,-84163664.62298372,420962263.6321394,48427411.52968416
1804,-24576403.57456524,395852008.7122504,32101139.84909698
1805,421008627.7467426,290055713.6623587,3416726.872918561
1806,-339581170.7441717,-430031433.3745108,18283110.03380179
1807,320731321.7201403,157951684.7022036,-74025567.5644615
1808,-460152016.7461287,151133007.9557379,26383583.5860692
1809,-281644481.1936522,-345734633.8693194,21865799.06695393
1810,-137656103.1196036,-383566844.3996862,-42947250.10494989
1811,-407241062.7533723,107513247.6484277,20014065.95621809
1812,-17275131.81055038,-482978216.3758563,-45960102.37234882
1813,-271748531.9603491,-467845384.0549291,-97798868.27376144
1814,-502069906.0372145,-56320059.92753074,-96152828.98840104
1815,149264857.1365359,-506443967.2983882,-13384637.16502401
1816,255298414.3497184,279765141.1110762,-14074415.25665888
1817,-419879049.402343,-308603348.0012818,-104985156.8353747
1818,219791410.8007466,-387355142.6943922,-18024038.70972466
1819,-320569082.6178225,-340325064.3081112,84484763.5748246
1820,52319644.24130645,491545054.3268278,-3720626.700946093
1821,278999003.0528108,320867078.0996151,-6480202.690604329
1822,-429781946.4507932,92783657.83543222,-29829760.19120404
1823,-240668036.2827693,-520212412.2905141,14393205.10430947
1824,-241921213.6946994,-364835660.2977875,1558055.182832956
1825,-439823218.0446959,161729721.9508426,16567216.11722722
1826,-162788131.1674387,-409106178.2033367,-18960447.02716327
1827,312522580.7634169,-136271723.3140555,16021414.21370227
1828,-461012054.8728594,-147177373.2628817,46761893.86276281
1829,345645968.0099329,-308948157.0184792,-88163143.48187628
1830,-312352387.8078042,309465578.0646936,-64069968.15503079
1831,424356514.3838978,-88528065.9483037,-25106274.9645094
1832,442302042.1052635,54413039.45302091,-2088554.208176419
1833,-334027401.2170252,273559969.1170149,32306158.45641348
1834,316195281.0992299,-264517731.3959161,61890024.6213166
1835,98867870.38210188,-387445530.0076507,58049289.65967947
1836,372382462.6067967,-300187450.8178058,-8456892.541644529
1837,423955577.3778578,89068841.73814404,-14028482.78186575
1838,-741847.932992289,-446838055.6712795,8676805.893856406
1839,273433058.1808687,275812982.0323122,3471458.169994146
1840,362471250.9436136,-137087278.5312444,18421376.21713007
1841,-394471192.6447812,221341612.2447643,-6466173.756098494
1842,-327454686.5967577,244077663.9347377,-53538346.9992049
1843,157367194.9286567,405251132.5603293,-19725200.83698897
1844,-143265722.5899917,517052311.4453679,12632925.17922217
1845,172752966.8668179,-367426270.0745015,-5935745.722370893
1846,279451394.2322758,332971089.7002628,71522830.19798473
1847,-178648001.7210874,513567859.2022144,15117402.25403523
1848,-535606552.2371544,-157462632.0073039,21278552.38309534
1849,-337049505.1435428,435657648.234956,16145206.21657526
1850,17331714.2572053,481830262.1897819,52047693.81658697
1851,-83069032.59911679,526344531.9587739,11841.44149273634
1852,-436452609.2054327,287656369.1106759,21829584.10619827
1853,-397752016.0207343,-159622270.6020504,82914467.24069937
1854,-470011413.4679024,78086480.75435165,-6680634.565769773
1855,-309136644.1452518,390199238.6425971,-4482699.205699533
1856,489360573.4276492,117745371.7766875,-29788400.40747593
1857,183009545.3166944,342791422.6673913,-70809160.66754714
1858,397794059.2608804,-62233338.78718601,388786.7152478248
1859,-415604998.903729,-66420293.29588071,14432827.93976813
1860,-431096014.0349783,37027506.82578705,86861011.91380885
1861,155572363.5721757,319647699.0614431,102082074.6457601
1862,-342740414.2480402,228272127.8332236,94761494.82057114
1863,-450408221.2658716,-139496308.6560898,-92794688.36899029
1864,-197199123.1635487,505395336.127961,9948658.8245838
1865,-110018577.3142127,-425694634.5871858,136194385.5855248
1866,229164345.2297027,-416859485.9977212,39180841.32346196
1867,-508016662.7196701,-128069727.5403233,103170117.5278598
1868,257726705.5825619,-320009325.075146,-51672883.19911043
1869,-411589940.5258988,-305937012.1926992,-9483243.073536858
1870,-180296843.2005601,-399626401.4258922,-58899331.19604844
1871,-115471665.2913491,-522255926.7925546,129190501.2673541
1872,-372127919.7244073,-394313849.1089895,1419554.84128058
1873,497337494.8151226,-61200479.34075794,-3086257.726792112
1874,-449697566.5538981,-360308304.3577121,41836630.6799629
1875,405501319.8109264,-284033332.8454803,54957152.61449589
1876,-356222921.4701481,-93811715.84444249,84627401.34587862
1877,210411487.3040885,-347716745.5071713,-10609679.52832375
1878,-174053921.3252486,-322600072.865676,142553353.7641593
1879,81569462.0493171,405116953.9800716,-423230.4204673469
1880,-458939182.0650061,-157600340.0935197,23516884.8122401
1881,-270440673.4779367,-339303547.9954162,-1231562.401824102
1882,-74113772.47961387,481678511.2082481,-27792168.97513169
1883,148052658.958316,358405307.7611473,10462703.63376872
1884,116743797.0332091,-356086433.2915179,60522114.88240911
1885,116619510.9704576,-441327779.9034864,-125282428.5227022
1886,373787606.6659213,295291333.7568644,38694626.34800003
1887,188459795.6537594,-448132244.7807108,-100199121.6668101
1888,318479939.024246,246008439.5862023,57915053.32907848
1889,311785419.8346111,220256941.0024759,-14299424.38330932
1890,465108403.514428,-148188793.7395576,-49883224.81295661
1891,-150899451.1654891,-528926581.3472576,-10224302.4562012
1892,-403349397.903143,75608418.16762406,-95832402.41296732
1893,57184070.09377673,-376307999.9184362,-4135817.004654914
1894,-297345970.340916,460043845.0377258,50969955.56249198
1895,286826018.0765655,-254604170.8267696,-6581021.580334291
1896,203488067.7417507,402888646.9312642,56730052.81196767
1897,-316007694.8032333,-160335022.0200961,-81849457.8749805
1898,262644060.0413282,343030813.1893513,-81086822.29404354
1899,164714483.142271,452345176.5146732,2218189.85980621
1900,-283917232.8014563,315898733.5125034,33651720.85587367
1901,-247262367.568544,380070467.4826602,167222726.0848948
1902,-369009251.6730546,-350043605.9230684,-21401598.74505226
1903,200344708.2623522,-381233790.21805,-46360860.76882115
1904,-420872071.2590251,345343938.5369918,1666145.997636139
1905,-382233672.0547186,-124697782.9829874,49547925.34924741
1906,458555962.439837,-81705120.3531855,39488397.53373135
1907,-99195589.49509296,-372783976.6862661,6307194.283427224
1908,439111722.7717017,207574985.3704413,-412464.1455174237
1909,289445577.9697277,-290913270.4983048,56979855.13670222
1910,376402904.3838854,-207117155.0201625,-122938147.9363224
1911,227594010.8204701,-343804981.6609602,35658708.98470899
1912,-55381868.6886612,-413695000.2669426,7592614.042731673
1913,-8163804.827060877,-402452418.2551809,-23546426.44084811
1914,261567473.7687219,255220988.9398088,84393942.52414748
1915,424003772.210341,10721717.56954912,150487148.1698059
1916,264929359.488034,372524252.077897,-53857161.47258542
1917,327138412.1702866,80537710.25526991,-115538344.2347423
1918,-252862493.5748909,411838776.7899324,-99458835.14745311
1919,153669464.4893471,407017243.226034,13816834.87721512
1920,292681451.0795305,282681381.8245162,-77577619.25264724
1921,292859913.5792407,290569120.0846871,-14650963.37064497
1922,-107457416.0066365,479479254.5275545,2191517.094890505
1923,-473166698.1103442,112971184.3246376,80599377.20168228
1924,-136982529.4682275,425620642.4869128,53854898.65998229
1925,261878940.0751943,-255574449.1310946,-80565614.54529196
1926,-166807570.4104194,356585377.2980596,-86501537.17459765
1927,206347219.1508933,-341610704.8668139,50663185.69353302
1928,-238556528.5748098,-510145425.4653654,124878973.3018464
1929,117560613.7413136,374983281.702544,37773077.0424287
1930,-349345511.0772856,-222085895.8818637,-97538535.21628276
1931,-272277533.6579233,466480777.6140345,8457802.694725394
1932,-183267731.2244435,-465559880.9971395,27525675.67051828
1933,-463075558.4992374,-4790190.274150461,-165128286.7015204
1934,-482961978.9148972,-81000099.64646457,97481216.8651054
1935,-365379916.3361043,35321311.09330354,-58578162.91612594
1936,351131866.8978286,218430190.3308198,48659739.83311513
1937,-205869641.4067369,-445577153.4159756,-25068002.47554514
1938,-131838343.6968009,-507127227.2386507,135996412.3933497
1939,-346839417.7748459,-413478903.3048412,-33344558.53963232
1940,381749786.6363233,164460473.2592874,-68406989.8593092
1941,-406164439.9873534,133866850.8395583,-4063483.363174155
1942,514505956.0183576,-62253063.1433816,-12408190.39204463
1943,322173318.3845491,-300839318.5550935,31520086.61835879
1944,-187362841.8839184,-381841717.1006929,72855114.15940265
1945,205403198.7081511,-322053707.4026362,27732421.34016056
1946,-222021895.0601789,-330905114.4695193,37729449.18729857
1947,449201058.6392451,-21270749.27240925,69956849.50380167
1948,-44291652.20663467,-445669837.3401462,163808018.3580467
1949,406532132.9528128,-66955435.56067163,4027337.067462005
1950,234335497.3833266,-402131638.3789982,108962168.6354308
1951,-56498973.40719108,422823441.8092303,29445622.83335301
1952,125013173.4805796,471214677.5361712,-16530949.64227167
1953,-453921229.348913,257256259.0738915,148695390.4604799
1954,374809257.810724,276624076.3828458,-82790231.7854092
1955,-295359786.5328227,314101389.7073433,35731319.6183183
1956,-329648383.1473676,287426635.4686038,178865696.2862953
1957,-490576248.2335765,158537750.8234498,14042943.96591213
1958,-534686439.6217225,50516137.85512842,26153547.78304428
1959,-463023366.8825656,277957641.9315551,-113383076.5301604
1960,-371147026.5065672,251112140.2078023,125882707.2830255
1961,-390451747.5257432,-281759192.1064625,49483267.59168205
1962,-64443612.62566976,-380985291.4593786,-76918507.00254703
1963,-479248927.7606776,-131718956.5046323,-42279867.27650794
1964,-88006744.62125242,-499514259.4754241,-9535769.674240915
1965,-229066766.4167209,318316804.6862047,21646213.53085323
1966,27399127.10636545,-456610850.8427705,47411535.21592261
1967,-332727085.1004188,259845549.982182,-97195615.9010022
1968,408811116.8394393,-171243809.9848688,51252197.37312659
1969,33014440.31237677,-453874873.3266552,-61604236.02695802
1970,-244961619.2351218,-392858894.9461695,-103277323.2967906
1971,224955264.0076039,-419721128.6387265,-31626734.31861898
1972,407946834.4518934,-296509731.3300148,-27202369.67630464
1973,312818822.878526,-413996430.8733847,126156197.9420218
1974,243499934.4283883,-420124878.0578372,-186887284.3564418
1975,-428798905.785109,-137095033.7355149,-29603245.31667726
1976,-352643779.7295719,422972443.8291369,11344929.13359311
1977,275866077.1096064,445076251.2150941,-14945365.98848516
1978,-343375019.6702115,422698455.9628718,-76584945.87144738
1979,170726837.9862546,-334265098.7994401,-53999621.54323858
1980,-132962596.1417633,538308879.2744529,-8659002.50163877
1981,278600021.2699021,-410934932.4161011,-88076423.83556026
1982,-505972203.4298546,166450743.1725493,-85240638.81755024
1983,-284222357.9544462,-395586307.5596538,-79644445.68252878
1984,-475355537.9639685,274552211.5702716,193894782.6726814
1985,-415422126.1933447,218497636.5536678,-7743426.787002131
1986,-58368198.72848482,-382823277.9980455,-51449692.34872709
1987,454629615.2784336,252891950.9737187,-18265646.79452959
1988,-46362428.87754335,-420094460.8940328,100101826.0056845
1989,368337779.6488093,189509024.2614647,-7966058.037363358
1990,248789682.7245306,321314719.9478995,-95498480.67116892
1991,-175182444.7019042,406513432.2363703,-14174690.44285062
1992,376897792.1761768,-297337103.4489344,-23465550.14134856
1993,108192168.1451631,-344348280.0524204,-88160118.3536602
1994,-74785711.2920068,440942822.0178289,-6556727.15839079
1995,115912879.9367376,-516014283.8774146,-150449770.1345981
1996,-144859681.3878107,412755935.8055437,-111497931.5593703
1997,160008363.0488952,364880026.1821985,-97965499.66942853
1998,300160693.441401,-316401174.8638582,101894172.1101126
1999,-92365687.43771636,-385520946.8596707,-36583932.35869753
2000,389667545.889288,345150889.0397897,46272990.60338855
2001,-121985903.084158,375720858.7724128,167687738.271754
2002,117405077.9780574,-403786694.018596,24689849.86180502
2003,-178008952.8745664,-416947369.488569,46686490.97878288
2004,226159662.3644554,-389338526.7882142,12855116.82347736
2005,-116641543.2971002,561204917.4747093,-160549437.1974207
2006,-546153454.66249,89871981.97261748,52255524.63868429
2007,-250308784.8502763,331760112.0441233,215532988.2801435
2008,-457013258.1110501,206214714.8149011,105485814.6509272
2009,-403504387.9155968,-142672311.595311,-77270915.07361943
2010,-83546171.90201145,340040124.9918222,51909356.52769019
